# record_index frame mag_hex mag_dec
62512 25 0x00694B92 6900626
62513 25 0x001F3751 2045777
62514 25 0x006726A1 6760097
62515 25 0x00693CA0 6896800
62516 25 0x0065B5B9 6665657
62517 25 0x00064001 409601
62518 25 0x0005F671 390769
62519 25 0x0097CA5D 9947741
62520 25 0x004FB314 5223188
62521 25 0x0006361D 407069
62522 25 0x0036AE3D 3583549
62523 25 0x001ECD6A 2018666
62524 25 0x004EAC7D 5155965
62525 25 0x0066CD94 6737300
62526 25 0x000609B9 395705
62527 25 0x001EECBD 2026685
62528 25 0x0097FCB1 9960625
62529 25 0x001E92EA 2003690
62530 25 0x004ED8B5 5167285
62531 25 0x00F975C8 16348616
62532 25 0x001EDC64 2022500
62533 25 0x004F0A14 5179924
62534 25 0x000604A0 394400
62535 25 0x004DAD5A 5090650
62536 25 0x000631EA 405994
62537 25 0x004FB215 5222933
62538 25 0x00DFCB81 14666625
62539 25 0x00E14132 14762290
62540 25 0x000618A4 399524
62541 25 0x001DD288 1954440
62542 25 0x0005F605 390661
62543 25 0x000613B5 398261
62544 25 0x00968A9A 9865882
62545 25 0x004F7B8A 5208970
62546 25 0x00688EC2 6852290
62547 25 0x001EAB04 2009860
62548 25 0x00987C28 9993256
62549 25 0x001EAFB4 2011060
62550 25 0x001E5A72 1989234
62551 25 0x0095301D 9777181
62552 25 0x00376F15 3632917
62553 25 0x00E1EADA 14805722
62554 25 0x004CD789 5035913
62555 25 0x003724CD 3613901
62556 25 0x00381382 3675010
62557 25 0x0064B440 6599744
62558 25 0x0038178D 3676045
62559 25 0x0097E55A 9954650
62560 25 0x0005CCE4 380132
62561 25 0x001EF050 2027600
62562 25 0x001E5200 1987072
62563 25 0x006739A0 6764960
62564 25 0x001EBE3D 2014781
62565 25 0x001DAD21 1944865
62566 25 0x0050FF41 5308225
62567 25 0x00DDECCA 14544074
62568 25 0x001F19B4 2038196
62569 25 0x001F8B41 2067265
62570 25 0x00069065 430181
62571 25 0x00E19A25 14785061
62572 25 0x001D286A 1910890
62573 25 0x001E589A 1988762
62574 25 0x00E46EB1 14970545
62575 25 0x009597AA 9803690
62576 25 0x000664EA 419050
62577 25 0x001F0450 2032720
62578 25 0x00366451 3564625
62579 25 0x000672F4 422644
62580 25 0x0006BC80 441472
62581 25 0x0173A4B5 24356021
62582 25 0x006AC949 6998345
62583 25 0x004DCC5D 5098589
62584 25 0x0005F131 389425
62585 25 0x00650AE5 6621925
62586 25 0x004F2784 5187460
62587 25 0x0051A464 5350500
62588 25 0x004DCE01 5099009
62589 25 0x001E25D2 1975762
62590 25 0x00379BB9 3644345
62591 25 0x001DA662 1943138
62592 25 0x0036AEBA 3583674
62593 25 0x00502F1A 5254938
62594 25 0x00975B4A 9919306
62595 25 0x004DF282 5108354
62596 25 0x0005D8BD 383165
62597 25 0x00985468 9983080
62598 25 0x0005A5B9 370105
62599 25 0x0006324D 406093
62600 25 0x0005D962 383330
62601 25 0x00998C1A 10062874
62602 25 0x0065CA85 6670981
62603 25 0x005002D5 5243605
62604 25 0x0097F1B4 9957812
62605 25 0x00663B09 6699785
62606 25 0x0113A734 18065204
62607 25 0x00063349 406345
62608 25 0x0068ACCA 6859978
62609 25 0x00E24740 14829376
62610 25 0x00376021 3629089
62611 25 0x00B18EE1 11636449
62612 25 0x00368185 3572101
62613 25 0x001E7F91 1998737
62614 25 0x004ED421 5166113
62615 25 0x0097016D 9896301
62616 25 0x000604D0 394448
62617 25 0x001EB49D 2012317
62618 25 0x001DFECA 1965770
62619 25 0x001E3448 1979464
62620 25 0x00672FD4 6762452
62621 25 0x004F6CA8 5205160
62622 25 0x0006135A 398170
62623 25 0x004F3168 5189992
62624 25 0x00678419 6784025
62625 25 0x004EAC62 5155938
62626 25 0x00377E8A 3636874
62627 25 0x001F091A 2033946
62628 25 0x001EB992 2013586
62629 25 0x00AF0DD0 11472336
62630 25 0x001E39A5 1980837
62631 25 0x000622CD 402125
62632 25 0x001E2C2D 1977389
62633 25 0x00066FC2 421826
62634 25 0x004E9035 5148725
62635 25 0x0144FDA8 21298600
62636 25 0x001DE0FA 1958138
62637 25 0x00B22DA9 11677097
62638 25 0x004EC19A 5161370
62639 25 0x001E4025 1982501
62640 25 0x004E93F1 5149681
62641 25 0x00516805 5335045
62642 25 0x0095F78A 9828234
62643 25 0x00512702 5318402
62644 25 0x00064525 410917
62645 25 0x00067C91 425105
62646 25 0x0096D624 9885220
62647 25 0x00682135 6824245
62648 25 0x00B0BBA2 11582370
62649 25 0x0006BF81 442241
62650 25 0x0005E26D 385645
62651 25 0x001F1834 2037812
62652 25 0x001EC8B4 2017460
62653 25 0x001E6F61 1994593
62654 25 0x0005CF42 380738
62655 25 0x0097CA44 9947716
62656 25 0x00376021 3629089
62657 25 0x0005B2C2 373442
62658 25 0x004FBBE1 5225441
62659 25 0x004F1DB9 5184953
62660 25 0x001E5215 1987093
62661 25 0x004DA8B9 5089465
62662 25 0x00990688 10028680
62663 25 0x00069805 432133
62664 25 0x01117448 17921096
62665 25 0x00065959 416089
62666 25 0x00669D10 6724880
62667 25 0x00508792 5277586
62668 25 0x00665765 6707045
62669 25 0x001F1312 2036498
62670 25 0x000604E1 394465
62671 25 0x001E6AE5 1993445
62672 25 0x001D284A 1910858
62673 25 0x00E2A9E4 14854628
62674 25 0x001D6735 1926965
62675 25 0x00AF7B34 11500340
62676 25 0x0098C381 10011521
62677 25 0x000688D5 428245
62678 25 0x00688F25 6852389
62679 25 0x0096A9AD 9873837
62680 25 0x004DE4E1 5104865
62681 25 0x0067BF92 6799250
62682 25 0x001EB249 2011721
62683 25 0x00065E88 417416
62684 25 0x001E081A 1968154
62685 25 0x004D0771 5048177
62686 25 0x0037BA51 3652177
62687 25 0x004EC9D9 5163481
62688 25 0x0065FA4A 6683210
62689 25 0x009A84A9 10126505
62690 25 0x0035DF92 3530642
62691 25 0x001D4E11 1920529
62692 25 0x0098633D 9986877
62693 25 0x0005F68A 390794
62694 25 0x004E3BC5 5127109
62695 25 0x00061D82 400770
62696 25 0x001E4CEA 1985770
62697 25 0x0095F7B2 9828274
62698 25 0x00E3A69D 14919325
62699 25 0x001DBA4A 1948234
62700 25 0x0036CC1A 3591194
62701 25 0x000619F9 399865
62702 25 0x0067BA45 6797893
62703 25 0x001E2591 1975697
62704 25 0x003760E1 3629281
62705 25 0x00662B69 6695785
62706 25 0x00505FFA 5267450
62707 25 0x004F4AD1 5196497
62708 25 0x001E6A72 1993330
62709 25 0x00060539 394553
62710 25 0x00E085B9 14714297
62711 25 0x006932DD 6894301
62712 25 0x001D9D59 1940825
62713 25 0x0067BEDA 6799066
62714 25 0x00065510 414992
62715 25 0x0005E768 386920
62716 25 0x001DF4A9 1963177
62717 25 0x001F0935 2033973
62718 25 0x0005D91D 383261
62719 25 0x004E9D90 5152144
62720 25 0x004EF182 5173634
62721 25 0x00AFCE7A 11521658
62722 25 0x00DFC5C1 14665153
62723 25 0x00686249 6840905
62724 25 0x001E9728 2004776
62725 25 0x006657C8 6707144
62726 25 0x003706C9 3606217
62727 25 0x00993CF2 10042610
62728 25 0x004F5E19 5201433
62729 25 0x004F71FD 5206525
62730 25 0x00B0DCE8 11590888
62731 25 0x004EAC5A 5155930
62732 25 0x0006504D 413773
62733 25 0x00361A7D 3545725
62734 25 0x004F0010 5177360
62735 25 0x00062C10 404496
62736 25 0x0006271D 403229
62737 25 0x0005C5A2 378274
62738 25 0x004F0EF5 5181173
62739 25 0x00060992 395666
62740 25 0x01290629 19465769
62741 25 0x004F0244 5177924
62742 25 0x004EF155 5173589
62743 25 0x00064A05 412165
62744 25 0x00E045F5 14697973
62745 25 0x001F131A 2036506
62746 25 0x0097A852 9939026
62747 25 0x00E0E99D 14739869
62748 25 0x00671749 6756169
62749 25 0x00060499 394393
62750 25 0x00060EF4 397044
62751 25 0x001EBE89 2014857
62752 25 0x0005E754 386900
62753 25 0x001E21F1 1974769
62754 25 0x00B1B748 11646792
62755 25 0x004F62F5 5202677
62756 25 0x001E4821 1984545
62757 25 0x004F2292 5186194
62758 25 0x000618A4 399524
62759 25 0x004D9A1A 5085722
62760 25 0x0067FFD0 6815696
62761 25 0x00060491 394385
62762 25 0x00984F82 9981826
62763 25 0x004DFBA2 5110690
62764 25 0x004FA854 5220436
62765 25 0x00979919 9935129
62766 25 0x001E3E65 1982053
62767 25 0x0006099D 395677
62768 25 0x00999FE9 10067945
62769 25 0x004EC9EA 5163498
62770 25 0x00061382 398210
62771 25 0x00DF8AC4 14650052
62772 25 0x009836C4 9975492
62773 25 0x00676FD5 6778837
62774 25 0x004DDE59 5103193
62775 25 0x009737F9 9910265
62776 25 0x0036AEFA 3583738
62777 25 0x001ED775 2021237
62778 25 0x001DFE61 1965665
62779 25 0x001E8369 1999721
62780 25 0x001E2F62 1978210
62781 25 0x00369F61 3579745
62782 25 0x00365551 3560785
62783 25 0x0005FFFA 393210
62784 25 0x001E6A8A 1993354
62785 25 0x001E7E31 1998385
62786 25 0x001E432A 1983274
62787 25 0x00AF7A28 11500072
62788 25 0x00AF4461 11486305
62789 25 0x0066E63A 6743610
62790 25 0x001DD281 1954433
62791 25 0x018A8028 25853992
62792 25 0x001DAB51 1944401
62793 25 0x00064A08 412168
62794 25 0x001DC950 1952080
62795 25 0x001E751D 1996061
62796 25 0x004F1DA4 5184932
62797 25 0x004EED14 5172500
62798 25 0x0067DC7A 6806650
62799 25 0x004FEDE5 5238245
62800 25 0x001E20B9 1974457
62801 25 0x00679265 6787685
62802 25 0x004F0ED9 5181145
62803 25 0x000654D4 414932
62804 25 0x00062248 401992
62805 25 0x0067F534 6812980
62806 25 0x006683F2 6718450
62807 25 0x018C2435 25961525
62808 25 0x00060982 395650
62809 25 0x00063112 405778
62810 25 0x004F6400 5202944
62811 25 0x00F71D49 16194889
62812 25 0x00062C61 404577
62813 25 0x001EC3CD 2016205
62814 25 0x0066CEDD 6737629
62815 25 0x0005E2BA 385722
62816 25 0x0006223D 401981
62817 25 0x00FA62B4 16409268
62818 25 0x004EFB51 5176145
62819 25 0x001EEBAD 2026413
62820 25 0x00065461 414817
62821 25 0x0067C8B5 6801589
62822 25 0x0067B5EA 6796778
62823 25 0x00064F0A 413450
62824 25 0x0065C9A1 6670753
62825 25 0x00988FF5 9998325
62826 25 0x00978A51 9931345
62827 25 0x00990D52 10030418
62828 25 0x001E1BC5 1973189
62829 25 0x000640C4 409796
62830 25 0x00972CC4 9907396
62831 25 0x001FFFA8 2097064
62832 25 0x004F9511 5215505
62833 25 0x004DA1A0 5087648
62834 25 0x00979924 9935140
62835 25 0x0005D408 381960
62836 25 0x001E088D 1968269
62837 25 0x001F5E11 2055697
62838 25 0x001E2A90 1976976
62839 25 0x001F2732 2041650
62840 25 0x004EB681 5158529
62841 25 0x00066515 419093
62842 25 0x01120804 17958916
62843 25 0x00060A22 395810
62844 25 0x001E11EA 1970666
62845 25 0x003681C4 3572164
62846 25 0x004EA2B2 5153458
62847 25 0x001E3932 1980722
62848 25 0x00969979 9869689
62849 25 0x00B0CE21 11587105
62850 25 0x004F3B4D 5192525
62851 25 0x001E745A 1995866
62852 25 0x001EA5C2 2008514
62853 25 0x00669C54 6724692
62854 25 0x001E7E3A 1998394
62855 25 0x001E2149 1974601
62856 25 0x004D99D2 5085650
62857 25 0x00364748 3557192
62858 25 0x0036E92A 3598634
62859 25 0x001EA5FA 2008570
62860 25 0x0127F2A9 19395241
62861 25 0x0036DAB9 3594937
62862 25 0x00E11E8D 14753421
62863 25 0x00365592 3560850
62864 25 0x0005B714 374548
62865 25 0x0037C840 3655744
62866 25 0x004FB6F9 5224185
62867 25 0x00F91D24 16325924
62868 25 0x0006101D 397341
62869 25 0x001E9D5D 2006365
62870 25 0x001F8C22 2067490
62871 25 0x009A7579 10122617
62872 25 0x00359954 3512660
62873 25 0x00062A62 404066
62874 25 0x0067CEE8 6803176
62875 25 0x001D62B2 1925810
62876 25 0x00E250E8 14831848
62877 25 0x001EF55A 2028890
62878 25 0x00E22EF9 14823161
62879 25 0x00523AA5 5388965
62880 25 0x004EFBED 5176301
62881 25 0x00690C2D 6884397
62882 25 0x004CF8F1 5044465
62883 25 0x0005DDA0 384416
62884 25 0x004F639D 5202845
62885 25 0x001E4150 1982800
62886 25 0x001E4D72 1985906
62887 25 0x0050A094 5283988
62888 25 0x00974552 9913682
62889 25 0x00973BB5 9911221
62890 25 0x001F6F9A 2060186
62891 25 0x001E3932 1980722
62892 25 0x0005CCE4 380132
62893 25 0x00E10722 14747426
62894 25 0x001E4F6A 1986410
62895 25 0x004F4609 5195273
62896 25 0x0006A0BA 434362
62897 25 0x004D3B12 5061394
62898 25 0x00B10491 11601041
62899 25 0x00380720 3671840
62900 25 0x001DD2E4 1954532
62901 25 0x004F4534 5195060
62902 25 0x0005F771 391025
62903 25 0x00065419 414745
62904 25 0x0005FC54 392276
62905 25 0x00E00FA2 14684066
62906 25 0x0037429A 3621530
62907 25 0x00B1C1BD 11649469
62908 25 0x009668D5 9857237
62909 25 0x001EE149 2023753
62910 25 0x0035EE50 3534416
62911 25 0x0006B551 439633
62912 25 0x00971020 9900064
62913 25 0x001F9B01 2071297
62914 25 0x004F0055 5177429
62915 25 0x0066DC15 6741013
62916 25 0x0067E19D 6807965
62917 25 0x001F953A 2069818
62918 25 0x004E2C99 5123225
62919 25 0x004F7282 5206658
62920 25 0x001E6750 1992528
62921 25 0x00062A29 404009
62922 25 0x00985E71 9985649
62923 25 0x0098AA3D 10005053
62924 25 0x004F1DE8 5185000
62925 25 0x004ED3EA 5166058
62926 25 0x00066D52 421202
62927 25 0x00064FCD 413645
62928 25 0x0097FB99 9960345
62929 25 0x006648C2 6703298
62930 25 0x001EAAB9 2009785
62931 25 0x00062722 403234
62932 25 0x004E2CC5 5123269
62933 25 0x004F3B74 5192564
62934 25 0x00B1A2A9 11641513
62935 25 0x001DE5D9 1959385
62936 25 0x00B176BA 11630266
62937 25 0x01127E8D 17989261
62938 25 0x001EC431 2016305
62939 25 0x001EF06D 2027629
62940 25 0x00978F35 9932597
62941 25 0x001EAAB9 2009785
62942 25 0x000604A0 394400
62943 25 0x001E5BE8 1989608
62944 25 0x001E96E8 2004712
62945 25 0x00368184 3572100
62946 25 0x00368188 3572104
62947 25 0x0066B4B2 6730930
62948 25 0x0005F605 390661
62949 25 0x001E34B1 1979569
62950 25 0x00F7E79D 16246685
62951 25 0x00060E88 396936
62952 25 0x00982D15 9973013
62953 25 0x00AF2B48 11479880
62954 25 0x001E9245 2003525
62955 25 0x00061D35 400693
62956 25 0x00369F14 3579668
62957 25 0x003706B9 3606201
62958 25 0x001E264A 1975882
62959 25 0x001E7945 1997125
62960 25 0x0005FFB2 393138
62961 25 0x009771A1 9925025
62962 25 0x0066E612 6743570
62963 25 0x001E0D04 1969412
62964 25 0x00689E51 6856273
62965 25 0x0098AACA 10005194
62966 25 0x00063DDA 409050
62967 25 0x00956054 9789524
62968 25 0x00FCEC2A 16575530
62969 25 0x00501389 5247881
62970 25 0x004E7388 5141384
62971 25 0x001DB52D 1946925
62972 25 0x004FE3A9 5235625
62973 25 0x0006C071 442481
62974 25 0x00062C89 404617
62975 25 0x00060F64 397156
62976 25 0x0036BCB4 3587252
62977 25 0x0006BA49 440905
62978 25 0x001DC9A4 1952164
62979 25 0x001F6352 2057042
62980 25 0x00DE3099 14561433
62981 25 0x0067C95A 6801754
62982 25 0x009C7514 10253588
62983 25 0x0094404D 9715789
62984 25 0x00063B25 408357
62985 25 0x001F2962 2042210
62986 25 0x00FA114A 16388426
62987 25 0x00059FF2 368626
62988 25 0x00375FEA 3629034
62989 25 0x001D4F59 1920857
62990 25 0x009A0362 10093410
62991 25 0x001CC8CD 1886413
62992 25 0x004FEE44 5238340
62993 25 0x0005AFC4 372676
62994 25 0x00688685 6850181
62995 25 0x001DEB79 1960825
62996 25 0x001D4DD9 1920473
62997 25 0x00E2251A 14820634
62998 25 0x0006C4CA 443594
62999 25 0x00E11EC4 14753476
63000 25 0x00062B5A 404314
63001 25 0x001E8F35 2002741
63002 25 0x00B0FA85 11598469
63003 25 0x00B1CAC2 11651778
63004 25 0x001D1CB5 1907893
63005 25 0x0005B750 374608
63006 25 0x00680914 6818068
63007 25 0x0065BB6D 6667117
63008 25 0x004FAAD9 5221081
63009 25 0x00505154 5263700
63010 25 0x00066D91 421265
63011 25 0x00988FBD 9998269
63012 25 0x001F6551 2057553
63013 25 0x0005A440 369728
63014 25 0x0037D762 3659618
63015 25 0x00E0EAA2 14740130
63016 25 0x00661A81 6691457
63017 25 0x0037C859 3655769
63018 25 0x0006594A 416074
63019 25 0x00684E71 6835825
63020 25 0x0035D1A8 3527080
63021 25 0x0005E74D 386893
63022 25 0x001E4871 1984625
63023 25 0x001F2E20 2043424
63024 25 0x0067FF19 6815513
63025 25 0x006759CD 6773197
63026 25 0x00E2D689 14866057
63027 25 0x0065D8B1 6674609
63028 25 0x001DDCCD 1957069
63029 25 0x004FA808 5220360
63030 25 0x001E6FA9 1994665
63031 25 0x00365565 3560805
63032 25 0x0099A4D4 10069204
63033 25 0x001EA1FD 2007549
63034 25 0x001E8885 2001029
63035 25 0x00E15029 14766121
63036 25 0x001F4502 2049282
63037 25 0x0097057D 9897341
63038 25 0x0005F221 389665
63039 25 0x00F7E6B9 16246457
63040 25 0x001E0334 1966900
63041 25 0x00361A72 3545714
63042 25 0x001E3932 1980722
63043 25 0x00365545 3560773
63044 25 0x004F58E9 5200105
63045 25 0x00979DED 9936365
63046 25 0x001E4CEA 1985770
63047 25 0x001E7E91 1998481
63048 25 0x004EB6BD 5158589
63049 25 0x0005FFAA 393130
63050 25 0x001E8942 2001218
63051 25 0x001DA25D 1942109
63052 25 0x00379C3D 3644477
63053 25 0x004F8091 5210257
63054 25 0x001E5BB4 1989556
63055 25 0x001DEB4A 1960778
63056 25 0x004EB672 5158514
63057 25 0x0096A468 9872488
63058 25 0x004ED4ED 5166317
63059 25 0x00E2EF34 14872372
63060 25 0x0005F131 389425
63061 25 0x004F369A 5191322
63062 25 0x00068BFA 429050
63063 25 0x001E8839 2000953
63064 25 0x004E9DED 5152237
63065 25 0x0005E26A 385642
63066 25 0x0067B9E5 6797797
63067 25 0x00665279 6705785
63068 25 0x0006A5B4 435636
63069 25 0x001EE699 2025113
63070 25 0x00AFF57A 11531642
63071 25 0x0097CF45 9948997
63072 25 0x0005E8FD 387325
63073 25 0x00060EB5 396981
63074 25 0x001F042D 2032685
63075 25 0x018C6394 25977748
63076 25 0x0096BDF1 9879025
63077 25 0x001E5DD9 1990105
63078 25 0x004F8575 5211509
63079 25 0x00061E52 400978
63080 25 0x004F4521 5195041
63081 25 0x0036CD55 3591509
63082 25 0x00991F0D 10034957
63083 25 0x0097902D 9932845
63084 25 0x00683248 6828616
63085 25 0x00064144 409924
63086 25 0x00065E25 417317
63087 25 0x0005EDDA 388570
63088 25 0x004F6334 5202740
63089 25 0x0005B45A 373850
63090 25 0x004F6CD4 5205204
63091 25 0x00362A79 3549817
63092 25 0x004F3BB5 5192629
63093 25 0x000604A0 394400
63094 25 0x00671D28 6757672
63095 25 0x0005D3FD 381949
63096 25 0x00061DAA 400810
63097 25 0x001E796D 1997165
63098 25 0x00E0FC09 14744585
63099 25 0x001E398A 1980810
63100 25 0x0006136A 398186
63101 25 0x009924C4 10036420
63102 25 0x004E0AB1 5114545
63103 25 0x001E2F8A 1978250
63104 25 0x01EE5E74 32398964
63105 25 0x0067096D 6752621
63106 25 0x00985E44 9985604
63107 25 0x00061DF5 400885
63108 25 0x0097ECCA 9956554
63109 25 0x0005D424 381988
63110 25 0x001E9709 2004745
63111 25 0x0005F632 390706
63112 25 0x00060494 394388
63113 25 0x00369F20 3579680
63114 25 0x001E8D10 2002192
63115 25 0x0066FEE9 6749929
63116 25 0x00B2E008 11722760
63117 25 0x001EF622 2029090
63118 25 0x001EABA9 2010025
63119 25 0x00060CFD 396541
63120 25 0x001E7A80 1997440
63121 25 0x00E20C75 14814325
63122 25 0x0094230A 9708298
63123 25 0x00062275 402037
63124 25 0x006B267D 7022205
63125 25 0x009304E1 9635041
63126 25 0x00680759 6817625
63127 25 0x0069C4E2 6931682
63128 25 0x001E3C65 1981541
63129 25 0x001DA3B5 1942453
63130 25 0x001E9C22 2006050
63131 25 0x001F1990 2038160
63132 25 0x001E25FD 1975805
63133 25 0x002002D9 2097881
63134 25 0x012702AD 19333805
63135 25 0x00528C14 5409812
63136 25 0x0097810A 9928970
63137 25 0x001F0102 2031874
63138 25 0x001DCD92 1953170
63139 25 0x001EDD45 2022725
63140 25 0x00069742 431938
63141 25 0x001E25B2 1975730
63142 25 0x00989F25 10002213
63143 25 0x000729E9 469481
63144 25 0x00990BD1 10030033
63145 25 0x001D09AA 1903018
63146 25 0x00FA8B35 16419637
63147 25 0x001EF61D 2029085
63148 25 0x00066D55 421205
63149 25 0x004E1ED4 5119700
63150 25 0x00511322 5313314
63151 25 0x00069584 431492
63152 25 0x0005D91D 383261
63153 25 0x00063B0A 408330
63154 25 0x003942C5 3752645
63155 25 0x01120A20 17959456
63156 25 0x004AF934 4913460
63157 25 0x004E6C79 5139577
63158 25 0x009A705A 10121306
63159 25 0x0037CCC4 3656900
63160 25 0x00063BC5 408517
63161 25 0x0067EBD1 6810577
63162 25 0x00B26988 11692424
63163 25 0x00988B52 9997138
63164 25 0x001EFAF4 2030324
63165 25 0x001D4A54 1919572
63166 25 0x009B23E2 10167266
63167 25 0x004D7835 5077045
63168 25 0x001E2F62 1978210
63169 25 0x00065922 416034
63170 25 0x0005D435 382005
63171 25 0x004F1DC8 5184968
63172 25 0x001E79F4 1997300
63173 25 0x001EE189 2023817
63174 25 0x00977D1D 9927965
63175 25 0x001EB9AA 2013610
63176 25 0x012DC172 19775858
63177 25 0x00951B7D 9771901
63178 25 0x001E5C11 1989649
63179 25 0x004D94D9 5084377
63180 25 0x00989AD1 10001105
63181 25 0x0099D63A 10081850
63182 25 0x001E04A5 1967269
63183 25 0x0036DA64 3594852
63184 25 0x001EAFE9 2011113
63185 25 0x001E7E52 1998418
63186 25 0x00985E80 9985664
63187 25 0x009760D0 9920720
63188 25 0x001E16E4 1971940
63189 25 0x001E51F4 1987060
63190 25 0x00360BC8 3541960
63191 25 0x001D8931 1935665
63192 25 0x018ABBC5 25869253
63193 25 0x004F797D 5208445
63194 25 0x00668879 6719609
63195 25 0x001D89C2 1935810
63196 25 0x0005F101 389377
63197 25 0x004F09E8 5179880
63198 25 0x00F906AA 16320170
63199 25 0x003596A8 3511976
63200 25 0x001E7990 1997200
63201 25 0x001DEFE5 1961957
63202 25 0x00E14142 14762306
63203 25 0x001EB4F5 2012405
63204 25 0x004E403D 5128253
63205 25 0x00B1BB81 11647873
63206 25 0x00061DDA 400858
63207 25 0x00063635 407093
63208 25 0x001EF06D 2027629
63209 25 0x001E039D 1967005
63210 25 0x0006271D 403229
63211 25 0x001EC875 2017397
63212 25 0x00F8F5D0 16315856
63213 25 0x0006451A 410906
63214 25 0x00063B52 408402
63215 25 0x0067F052 6811730
63216 25 0x0036ADDA 3583450
63217 25 0x001EB9B9 2013625
63218 25 0x0065B0D0 6664400
63219 25 0x001E8815 2000917
63220 25 0x0067B010 6795280
63221 25 0x00F87F40 16285504
63222 25 0x004F2C9D 5188765
63223 25 0x001E6590 1992080
63224 25 0x00060F0D 397069
63225 25 0x00373345 3617605
63226 25 0x001E8819 2000921
63227 25 0x004F3B74 5192564
63228 25 0x00669385 6722437
63229 25 0x00060E64 396900
63230 25 0x00E076F1 14710513
63231 25 0x0066C872 6735986
63232 25 0x00675C1A 6773786
63233 25 0x001DF4A9 1963177
63234 25 0x001E8328 1999656
63235 25 0x0096E305 9888517
63236 25 0x00E14B0A 14764810
63237 25 0x001E6F61 1994593
63238 25 0x0005DDB4 384436
63239 25 0x00684475 6833269
63240 25 0x0065FF20 6684448
63241 25 0x0005FAC4 391876
63242 25 0x00DF9504 14652676
63243 25 0x0066D869 6740073
63244 25 0x001EB4C4 2012356
63245 25 0x004F279D 5187485
63246 25 0x0006593D 416061
63247 25 0x0005FACD 391885
63248 25 0x001DE0F1 1958129
63249 25 0x0097941A 9933850
63250 25 0x000613A2 398242
63251 25 0x0005F612 390674
63252 25 0x0097CAD4 9947860
63253 25 0x009B8765 10192741
63254 25 0x001ECF11 2019089
63255 25 0x004F45D9 5195225
63256 25 0x00679881 6789249
63257 25 0x001D28DA 1911002
63258 25 0x0005C5C2 378306
63259 25 0x00519145 5345605
63260 25 0x00F9252A 16327978
63261 25 0x00DE4F6D 14569325
63262 25 0x0039058D 3736973
63263 25 0x001E2942 1976642
63264 25 0x004EDE3D 5168701
63265 25 0x001DD264 1954404
63266 25 0x001EFA31 2030129
63267 25 0x000604A9 394409
63268 25 0x001E7E31 1998385
63269 25 0x00064601 411137
63270 25 0x0005FCA8 392360
63271 25 0x00AEB152 11448658
63272 25 0x0036910D 3576077
63273 25 0x00FD1120 16584992
63274 25 0x01105F02 17850114
